,전용면적(㎡),계약일,거래금액(만원),층,건축년도,구,동,평,계약년,계약월,한강,건물나이,재건축,단지명
329458,4.436633184,8,10.1266711,1.945910149,2008,0,49,3.353406718,2015,10,0,7,0,태솔에버빌(712-5)
329459,4.224787858,19,9.852246888,2.079441542,2004,0,49,3.144152279,2016,5,0,12,0,태양아파트(612-34)
329552,4.371723742,4,10.30229723,2.302585093,2010,0,30,3.288401888,2016,3,0,6,0,그린스테이트
329578,3.870575816,13,9.677276802,2.397895273,2002,0,30,2.803360381,2016,4,0,14,0,금강
329698,4.496916601,8,10.03893586,2.302585093,2002,0,30,3.411147713,2016,3,0,14,0,동순미
329749,4.357477762,10,9.903537551,1.791759469,1981,0,30,3.27336401,2016,8,0,35,0.6931471806,백조
329750,4.599755553,7,10.37039264,2.63905733,1997,0,30,3.511545439,2015,9,0,18,0,벽산송화프라자
329751,4.671893818,30,10.50509494,2.63905733,1997,0,30,3.583518938,2016,5,0,19,0,벽산송화프라자
329962,4.427238977,12,10.21467861,2.079441542,2004,0,30,3.342861805,2015,10,0,11,0,성원팰리스
329965,4.356195875,14,10.37352243,1.945910149,2006,0,30,3.27336401,2016,4,0,10,0,성원하이츠(C동)
329967,4.035125203,17,10.14647295,2.63905733,2014,0,30,2.960105096,2015,9,0,1,0,스마트빌
329971,4.238011912,5,10.08585078,2.197224577,2004,0,30,3.157000421,2016,8,0,12,0,신라샤르망
329984,4.453183829,17,10.1266711,2.397895273,1995,0,30,3.36729583,2015,12,0,20,0,신원에벤에셀
330045,4.149779269,4,9.903537551,2.079441542,2002,0,30,3.072693315,2016,1,0,14,0,영진팰리스
330046,4.238589196,25,9.852246888,2.302585093,2002,0,30,3.157000421,2015,9,0,13,0,월드
330067,4.287166354,1,9.913487387,2.197224577,2000,0,30,3.206803244,2015,12,0,15,0,청화
330076,3.572907278,27,9.08262063,2.302585093,2002,0,30,2.517696473,2016,6,0,14,0,한솔캐스빌
330146,3.391483689,15,9.384377709,2.833213344,1988,0,30,2.351375257,2016,1,0,28,0,한양2
330150,3.586292865,20,9.568084744,2.48490665,1988,0,30,2.533696814,2016,1,0,28,0,한양2
330450,4.442651256,19,10.01909044,1.945910149,2003,0,72,3.356897123,2016,5,0,13,0,DK포시즌
330828,3.995996439,23,9.923339198,2.48490665,2003,0,72,2.923161581,2015,12,0,12,0,리치
330829,4.042700329,6,9.928228944,2.079441542,2003,0,72,2.970414466,2016,4,0,13,0,리치
331112,4.084294226,28,10.10646921,2.079441542,2013,0,72,3.010620886,2016,6,0,3,0,삼성브래뉴
331387,2.682390454,10,8.987321813,2.564949357,2013,0,72,1.704748092,2015,12,0,2,0,월가타워
331397,2.772588722,26,9.159152335,2.708050201,2013,0,72,1.791759469,2016,7,0,3,0,월가타워
332583,4.145196092,16,9.952325335,2.197224577,2002,0,72,3.068052935,2015,10,0,13,0,한솔
332616,4.143769446,2,9.908524844,2.197224577,2003,0,72,3.068052935,2015,11,0,12,0,황지
332989,4.8094163,3,11.08061831,1.945910149,2014,9,152,3.718438256,2016,3,0,2,0,래미안위브
332990,4.110709916,31,10.8685875,2.302585093,2014,9,152,3.034952987,2016,8,0,2,0,래미안위브
332996,4.809253235,10,11.20505429,2.944438979,2014,9,152,3.716008122,2016,3,0,2,0,래미안위브
333002,4.953147414,28,11.34451865,3.295836866,2014,9,152,3.858622229,2016,3,0,2,0,래미안위브
333337,4.796616651,22,10.54273278,3.258096538,1999,9,152,3.703768067,2016,4,0,17,0,클래식타워
333368,5.120027671,12,10.91510665,2.995732274,1998,9,149,4.02356438,2016,7,0,18,0,두산베어스타워
333612,2.888703701,30,9.472781557,2.302585093,2014,9,149,1.887069649,2016,6,0,2,0,한양아이클래스
333977,2.725235026,6,9.25922577,2.890371758,2013,9,114,1.740466175,2016,4,0,3,0,투니온
333980,2.796061078,12,9.25922577,2.772588722,2013,9,114,1.808288771,2016,4,0,3,0,투니온
333991,2.653241965,16,9.239996257,2.890371758,2013,9,114,1.686398954,2016,5,0,3,0,투니온
333998,3.308350831,22,9.615872145,2.708050201,2013,9,114,2.272125886,2016,8,0,3,0,투니온
334027,4.246493239,14,10.24356044,2.48490665,2005,9,108,3.165475048,2016,1,0,11,0,(아이엔에스새터)
334030,3.851423383,24,10.06479825,2.48490665,2008,9,108,2.785011242,2016,2,0,8,0,JS아파트
334044,4.065258981,25,10.37352243,2.302585093,2004,9,108,2.990719732,2016,3,0,12,0,금호(444-9)
334045,4.450385972,9,10.16589028,2.302585093,2004,9,108,3.363841595,2015,11,0,11,0,네오빌
334046,4.234396318,23,10.36410351,2.708050201,2005,9,108,3.152736022,2015,9,0,10,0,대명이룸(565-0)
334048,3.711863291,23,9.711176264,2.302585093,2010,9,108,2.653241965,2015,10,0,5,0,대성장안애캐슬
334050,4.093177214,17,10.16589028,2.397895273,2004,9,108,3.015534901,2015,12,0,11,0,대성하이빌(A동)
334238,3.693120448,5,10.14647295,2.995732274,2005,9,108,2.63188884,2015,9,0,10,0,르메이에르장안타운6차
334241,4.166355098,17,10.17736224,2.397895273,2008,9,108,3.091042453,2016,8,0,8,0,리치
334256,4.585783472,17,10.43414521,1.791759469,2008,9,108,3.496507561,2015,9,0,7,0,서광아침의빛
334313,4.141069102,4,10.16589028,2.944438979,2008,9,108,3.063390922,2016,1,0,8,0,선일크라시아
334316,3.914819093,5,10.34177474,2.48490665,2016,9,108,2.844909384,2016,4,0,0,0,스타파크아파트
334317,4.110053856,22,10.51870022,2.197224577,2016,9,108,3.034952987,2016,4,0,0,0,스타파크아파트
334391,3.921180943,15,9.952325335,2.48490665,2004,9,108,2.850706502,2015,9,0,11,0,이한센토빌(410-13)
334415,4.656243456,21,10.50509494,2.197224577,2004,9,108,3.56671182,2016,7,0,12,0,장안동공감대(375-11)
334419,4.436751534,24,10.43854715,2.564949357,2007,9,108,3.353406718,2015,9,0,8,0,장안동파크뷰
334423,4.590056548,15,10.56877524,3.526360525,2002,9,108,3.502549876,2015,9,0,13,0,장안삼성쉐르빌
334782,4.415461411,23,10.25065242,2.397895273,1999,9,108,3.33220451,2016,2,0,17,0,정은101동(332-2)
334788,4.009331188,16,10.1266711,2.708050201,2004,9,108,2.939161922,2016,7,0,12,0,정은스카이빌101동
334795,3.132882112,18,9.350189267,2.564949357,2014,9,108,2.104134154,2015,9,0,1,0,제이드파크(382-2)
334797,3.469478889,30,9.581972892,2.772588722,2014,9,108,2.424802726,2016,6,0,2,0,제이드파크(382-2)
334798,4.270815705,11,10.25065242,1.945910149,2004,9,108,3.19047635,2016,5,0,12,0,청솔브레싱(A동)(400-1)
334799,4.279440046,10,10.34980665,2.302585093,2004,9,108,3.198673118,2016,8,0,12,0,청솔브레싱(B동)(400-9)
334800,4.107260787,15,10.30898599,2.708050201,2015,9,108,3.0301337,2016,1,0,1,0,청솔아파트A동
334801,4.109561528,25,10.26816539,2.708050201,2015,9,108,3.034952987,2016,3,0,1,0,청솔아파트A동
334802,4.003507696,5,10.25769445,2.63905733,2015,9,108,2.93385687,2016,4,0,1,0,청솔아파트B동
334803,4.246922577,16,10.35777457,2.564949357,2006,9,108,3.165475048,2015,9,0,9,0,청원파크빌
334805,4.010962953,27,10.41033527,2.708050201,2016,9,108,2.939161922,2016,8,0,0,0,태솔아파트1차
334806,4.068855799,29,10.43414521,2.63905733,2016,9,108,2.995732274,2016,8,0,0,0,태솔아파트1차
334814,3.436564525,17,9.753884848,2.708050201,2014,9,108,2.388762789,2015,9,0,1,0,태솔타운3차
334816,3.66586668,3,9.867912187,2.708050201,2014,9,108,2.610069793,2015,11,0,1,0,태솔타운3차
334834,4.343285806,24,10.41933057,2.944438979,2009,9,108,3.261935314,2016,3,0,7,0,한강훼미리
334878,4.424127811,24,10.30898599,2.397895273,2003,9,108,3.339321978,2016,2,0,13,0,한일(424-1)
334880,4.201403635,10,10.30898599,2.302585093,2004,9,108,3.122364924,2015,11,0,11,0,현대리노빌102동
334883,4.361696368,5,10.30898599,2.397895273,2004,9,108,3.277144733,2016,8,0,12,0,현대리노빌103동
334885,2.962692419,2,9.387733136,2.397895273,2015,9,108,1.960094784,2015,10,0,0,0,현대썬앤빌601
334918,4.425564937,18,10.65728288,2.772588722,2006,9,108,3.339321978,2015,9,0,9,0,현대홈타운3차
334927,4.516120369,19,10.47731614,2.944438979,2004,9,108,3.430756184,2016,1,0,12,0,형인허브빌101동(417-3)
334932,4.452718063,13,10.51870022,2.197224577,2005,9,108,3.36729583,2016,4,0,11,0,형인허브빌3차(561)
334939,4.411221293,26,10.43414521,2.48490665,2003,9,108,3.328626689,2016,8,0,13,0,화성(311-6)
335052,4.812021741,31,11.26447693,2.995732274,2014,9,181,3.7208625,2016,3,0,2,0,래미안크레시티
335404,4.439705746,27,10.32551475,2.079441542,2002,9,181,3.353406718,2016,7,0,14,0,퍼시픽하우스44차
335431,5.278063638,11,10.91510665,1.945910149,2007,9,110,4.180522258,2015,12,0,8,0,그랜드힐
335432,4.204841862,9,10.20362918,2.302585093,2005,9,110,3.126760536,2015,12,0,10,0,동성네스트빌
335434,4.317221411,8,10.37352243,1.945910149,2004,9,110,3.234749174,2016,7,0,12,0,동성네스트빌2
335491,4.08933202,23,10.50509494,2.564949357,2016,9,110,3.015534901,2016,8,0,0,0,어반넥서스
335493,3.341447377,26,9.758519582,2.197224577,2014,9,110,2.302585093,2015,11,0,1,0,어진재
335526,4.196750718,4,10.38285347,2.397895273,2003,9,110,3.117949906,2016,5,0,13,0,청우
335627,4.203497876,20,9.84697011,2.197224577,1971,9,110,3.126760536,2016,5,0,45,0.6931471806,홍파
335629,3.980802521,20,9.392745259,2.302585093,1971,9,110,2.90690106,2016,8,0,45,0.6931471806,홍파
335630,4.227271606,16,10.16589028,2.48490665,2004,9,110,3.148453361,2016,5,0,12,0,효성트럼프
335643,5.185428584,24,10.87806606,1.791759469,1978,9,175,4.087655574,2015,11,0,37,0.6931471806,미주
335815,4.312408568,30,10.3056472,2.079441542,2005,9,80,3.230804396,2016,7,0,11,0,동일스카이시티2차
335872,4.387760167,6,10.32551475,2.197224577,2003,9,80,3.303216973,2015,10,0,12,0,회기아파트(347-7)
335873,4.452601587,3,10.59665973,1.791759469,2003,9,80,3.36729583,2016,3,0,13,0,회기아파트(347-7)
335874,4.44359199,3,10.38285347,2.302585093,2003,9,80,3.356897123,2016,8,0,13,0,회기아파트(347-7)
336315,4.544570564,11,10.41933057,2.079441542,1974,16,150,3.456316681,2015,9,0,41,0.6931471806,노량진맨션
336323,3.124389306,14,9.962935011,2.890371758,2015,16,150,2.104134154,2015,9,0,0,0,메가스터디타워
336609,3.515775286,6,10.40171414,3.135494216,2015,16,150,2.468099531,2015,10,0,0,0,메가스터디타워
336896,4.410857016,17,10.44874359,1.791759469,2003,16,150,3.325036021,2016,3,0,13,0,은성
336911,4.323735226,21,10.40429314,1.945910149,2003,16,169,3.242592351,2015,11,0,12,0,그린힐
336913,4.424007957,21,10.58408127,1.945910149,2006,16,169,3.339321978,2016,5,0,10,0,다운페라
337187,2.577181926,11,9.278092474,1.945910149,2012,16,169,1.609437912,2016,4,0,4,0,아데나339
337276,5.105642398,14,11.38510346,2.564949357,1999,16,169,4.009149716,2015,9,0,16,0,현대홈타운2
337376,4.999540642,9,11.69525536,2.63905733,2013,16,270,3.903990834,2016,6,0,3,0,이수힐스테이트
337934,4.100864925,25,10.66897865,2.197224577,2005,16,207,3.025291076,2016,2,0,11,0,대창센시티
337939,4.563410252,26,10.57134257,2.079441542,2004,16,207,3.47506723,2016,6,0,12,0,동문아트빌
337975,4.192529394,20,10.25769445,2.197224577,2003,16,207,3.113515309,2015,12,0,12,0,라이즈2동
338343,4.060787779,1,10.21100902,2.564949357,2001,16,207,2.985681938,2015,10,0,14,0,삼성그린(205)
338344,4.12131101,16,10.42824567,2.48490665,2001,16,207,3.044522438,2016,1,0,15,0,삼성그린(205)
338345,4.161224091,23,10.29893599,2.197224577,2001,16,207,3.08190997,2016,1,0,15,0,삼성그린101동
338445,4.482324356,28,10.82578024,2.48490665,1999,16,207,3.39785848,2016,2,0,17,0,삼호그린
338570,4.066459359,16,10.18493775,2.079441542,2001,16,207,2.990719732,2016,3,0,15,0,오림센트빌
338613,4.901489847,18,10.81979828,2.302585093,2004,16,207,3.808882247,2015,12,0,11,0,이수프라자
338667,4.347564581,7,10.34177474,2.564949357,2001,16,207,3.265759411,2015,12,0,14,0,태천
338698,4.357862008,16,10.32551475,2.302585093,2005,16,207,3.27336401,2016,6,0,11,0,현대파크(아)
338700,4.218772141,6,10.35459502,2.397895273,2003,16,55,3.139832618,2016,4,0,13,0,노블리움
338701,4.226395693,5,10.27508559,1.791759469,2003,16,55,3.148453361,2015,10,0,12,0,노블리움(466-0)
338702,4.449568454,18,10.44874359,1.945910149,2000,16,55,3.363841595,2016,3,0,16,0,대영테크빌
338703,4.156536582,13,10.22197765,2.302585093,2003,16,55,3.077312261,2015,11,0,12,0,두이노블레스
338704,3.906004933,30,10.18493775,2.397895273,2003,16,55,2.839078464,2015,12,0,12,0,두이노블레스
338705,4.196449785,4,10.24711272,2.302585093,2002,16,55,3.117949906,2015,9,0,13,0,백경
338707,4.10660246,19,10.20362918,2.302585093,2002,16,55,3.0301337,2016,2,0,14,0,백경
338708,4.120012309,4,10.20362918,2.302585093,2002,16,55,3.044522438,2016,5,0,14,0,백경
338709,4.260423813,5,10.34177474,1.945910149,2000,16,55,3.17805383,2015,9,0,15,0,장원빌리지
338825,4.454040272,29,11.09742517,2.890371758,2016,16,230,3.36729583,2016,1,0,0,0,두산위브트레지움2차
338834,4.454333343,27,11.07133046,2.079441542,2016,16,230,3.370738174,2016,2,0,0,0,두산위브트레지움2차
338891,4.107346338,28,10.86017139,2.397895273,2016,16,230,3.0301337,2016,3,0,0,0,두산위브트레지움2차
339172,5.111445473,5,11.40757606,2.079441542,2004,16,230,4.014579594,2016,8,0,12,0,래미안상도3차
339232,4.806853096,15,11.00211651,2.833213344,2007,16,230,3.713572067,2016,3,0,9,0,삼환나우빌(520-0)
339234,4.847033425,2,11.01864554,2.302585093,2007,16,230,3.75419892,2016,5,0,9,0,삼환나우빌(520-0)
339255,4.339510498,23,10.89675784,2.63905733,2014,16,230,3.258096538,2015,11,0,1,0,상도더샵2차
339357,4.130194215,19,10.08585078,2.48490665,2005,16,230,3.054001182,2016,1,0,11,0,상도타워A
339358,4.407450687,22,10.2399955,1.945910149,2005,16,230,3.325036021,2016,3,0,11,0,상도타워A
339360,4.280160008,28,11.04293784,1.945910149,2016,16,230,3.198673118,2016,8,0,0,0,상도파크자이
339375,4.110495104,23,10.8493565,2.944438979,2016,16,230,3.034952987,2016,2,0,0,0,상도효성해링턴플레이스
339376,4.453772713,15,11.11593435,2.995732274,2016,16,230,3.36729583,2016,3,0,0,0,상도효성해링턴플레이스
339385,2.753660712,25,9.461176908,2.079441542,2016,16,230,1.774952351,2016,2,0,0,0,상도휴엔하임
339397,4.446643278,5,10.4574014,1.945910149,2004,16,230,3.360375387,2015,9,0,11,0,성대
339398,4.405010471,6,10.2399955,2.197224577,2004,16,230,3.321432413,2016,1,0,12,0,성대
339401,4.010419327,20,9.680406499,2.302585093,1994,16,230,2.939161922,2015,11,0,21,0,성우2차
339402,4.338597077,10,9.975854725,1.945910149,1994,16,230,3.258096538,2016,5,0,22,0,성우2차
339403,4.453183829,3,10.30898599,1.791759469,2003,16,230,3.36729583,2015,11,0,12,0,세레노
339404,4.448165437,7,10.36410351,2.197224577,2003,16,230,3.363841595,2015,12,0,12,0,세레노
339549,4.35040696,20,10.34177474,2.079441542,2002,16,230,3.269568939,2016,6,0,14,0,장승
339553,4.059925635,20,10.62135174,2.48490665,2011,16,230,2.985681938,2016,5,0,5,0,종인아네스트
339598,4.138361448,30,9.825580064,1.791759469,1994,16,230,3.063390922,2016,5,0,22,0,청운
339599,4.318421012,18,10.25769445,2.197224577,2004,16,230,3.234749174,2015,9,0,11,0,태양
339600,4.184794465,24,10.06479825,1.945910149,2004,16,230,3.104586678,2015,11,0,11,0,태양
339601,3.57627051,5,9.692828248,2.48490665,2009,16,230,2.525728644,2015,10,0,6,0,파크뷰
339750,4.423888089,11,10.39209824,2.302585093,2007,16,230,3.339321978,2015,9,0,8,0,현산푸른숲
340212,5.087164143,18,11.01864554,3.33220451,1996,16,195,3.990834186,2015,11,0,19,0,보라매현대
340216,5.075736157,1,10.98530967,3.218875825,1996,16,195,3.979681654,2016,8,0,20,0,보라매현대
340264,4.83007219,17,10.96821553,2.890371758,2003,16,195,3.737669618,2015,9,0,12,0,신대방경남
340697,4.35105183,18,10.39209824,1.791759469,2001,16,273,3.269568939,2016,4,0,15,0,한진리버타운
340698,4.398514952,28,10.57900524,2.079441542,2001,16,273,3.314186005,2016,5,0,15,0,한진리버타운
340700,4.563201701,17,11.00211651,2.397895273,2010,16,273,3.47506723,2015,10,0,5,0,해가든
341189,4.454117037,14,11.19822842,2.197224577,2015,18,256,3.36729583,2015,9,0.6931471806,0,0,공덕파크자이
341194,4.454300784,3,11.32660793,2.302585093,2015,18,256,3.370738174,2016,6,0.6931471806,1,0,공덕파크자이
341350,5.506915646,27,12.44509348,3.713572067,2009,18,256,4.406719247,2015,10,0.6931471806,6,0,롯데캐슬프레지던트
341361,5.447056286,11,12.50618094,3.80666249,2009,18,256,4.347693956,2016,8,0.6931471806,7,0,롯데캐슬프레지던트
341420,4.546799273,20,10.64544871,2.197224577,1997,18,218,3.45946629,2015,11,0,18,0,영풍
341438,3.274121299,29,9.836332277,3.044522438,2002,18,25,2.240709689,2015,10,0,13,0,현대벤처빌
341997,4.743365685,30,10.91692314,2.079441542,1993,18,216,3.653252276,2016,1,0,23,0,현대예술아파트
342079,4.850466542,28,11.08215793,2.397895273,2003,18,197,3.756538103,2015,11,0,12,0,광남벨라스1동
342083,4.359525369,11,10.29217944,2.564949357,1992,18,102,3.277144733,2015,12,0,23,0,강변한신코아
342155,4.29837325,26,10.47731614,2.197224577,2002,18,139,3.218875825,2016,3,0,14,0,광남캐스빌A
342156,4.350277936,19,10.49130199,2.397895273,2002,18,139,3.265759411,2016,4,0,14,0,광남캐스빌A
342157,4.286478927,23,10.44874359,2.197224577,2002,18,139,3.206803244,2016,3,0,14,0,광남캐스빌B
342158,4.175770928,14,10.37352243,2.48490665,2002,18,139,3.100092289,2015,9,0,13,0,광남캐스빌D
342159,4.185251121,26,10.27508559,2.397895273,2002,18,139,3.109060959,2015,11,0,13,0,광남캐스빌D
342160,4.390490713,8,10.47731614,2.079441542,2002,18,139,3.306886702,2016,4,0,14,0,광남캐스빌D
342162,4.706010501,26,10.59665973,2.302585093,2004,18,139,3.616308761,2016,2,0,12,0,길명1차아파트
342164,4.531308337,8,10.60660982,2.397895273,2004,18,139,3.443618098,2015,9,0,11,0,노아아크빌
342212,4.240319051,1,10.55843949,2.833213344,2004,18,139,3.161246712,2016,4,0,12,0,두영이지안
342217,4.444062026,18,10.60908194,2.302585093,2005,18,139,3.360375387,2015,10,0,10,0,리버뷰
342218,4.375505418,4,10.54536775,2.48490665,2005,18,139,3.292126287,2015,11,0,10,0,리버뷰
342227,4.726413893,18,11.04293784,2.079441542,2008,18,139,3.634951112,2016,4,0,8,0,망원동동원데쟈뷰
342236,4.44793141,22,10.51870022,2.564949357,1996,18,139,3.363841595,2016,2,0,20,0,미원1
342245,4.391234115,12,10.57134257,2.564949357,1997,18,139,3.306886702,2016,4,0,19,0,미원2
342249,4.539030383,12,10.69196764,2.397895273,2004,18,139,3.453157121,2015,10,0,11,0,삼우월드
342265,4.030339232,28,9.825580064,1.945910149,1976,18,139,2.954910279,2015,11,0,39,0.6931471806,성신
342276,4.226833745,15,10.54536775,1.945910149,1998,18,139,3.148453361,2015,11,0,17,0,성원1
342295,4.451436086,24,10.46313191,2.397895273,2004,18,139,3.36729583,2016,3,0,12,0,송주보르미타운
342331,4.403910428,13,10.34177474,2.302585093,2001,18,139,3.321432413,2016,7,0,15,0,예향
342349,4.443827036,27,10.56877524,2.48490665,2005,18,139,3.360375387,2016,5,0,11,0,참존2차(101동)
342350,4.44828243,8,10.49684202,1.791759469,2005,18,139,3.363841595,2016,3,0,11,0,참존2차(102동)
342387,4.124065164,29,10.37352243,1.945910149,2011,18,139,3.04927304,2016,3,0,5,0,한강그린1차아파트
342388,4.033178127,29,10.37352243,2.079441542,2011,18,139,2.960105096,2016,3,0,5,0,한강그린1차아파트
342389,4.118711919,29,10.37352243,1.945910149,2011,18,139,3.044522438,2016,3,0,5,0,한강그린1차아파트
342391,4.085976313,29,10.38902614,2.079441542,2011,18,139,3.010620886,2016,3,0,5,0,한강그린1차아파트
342401,4.454114711,14,10.6334728,2.079441542,2004,18,139,3.36729583,2016,6,0,12,0,함성드림빌
342454,4.838739203,30,11.51293546,1.945910149,2014,18,297,3.747148362,2015,11,0,1,0,래미안밤섬리베뉴Ⅰ
342473,5.000786958,16,11.61729449,2.197224577,2014,18,297,3.906004933,2015,11,0,1,0,래미안밤섬리베뉴Ⅱ
342478,4.819232629,23,11.66993776,2.890371758,2014,18,297,3.728100167,2016,5,0,2,0,래미안밤섬리베뉴Ⅱ
342519,4.450385972,28,10.96476136,2.079441542,2010,18,244,3.363841595,2016,5,0,6,0,상암월드컵파크11단지
342840,3.387436466,20,9.928228944,2.708050201,2005,18,299,2.341805806,2016,1,0.6931471806,11,0,대우미래사랑
342849,3.995628589,10,10.30898599,2.772588722,2005,18,299,2.923161581,2016,5,0.6931471806,11,0,대우미래사랑
342991,4.717963013,24,10.76850604,2.48490665,2003,18,157,3.62700405,2016,6,0,13,0,골든빌(210-10)
342993,4.388008706,14,10.56362072,2.48490665,2002,18,157,3.303216973,2016,6,0,14,0,그레이스
343008,4.278054044,10,10.54536775,2.48490665,2007,18,157,3.198673118,2016,3,0,9,0,삼익플라주서교2차
343009,4.525910505,27,10.49130199,1.945910149,2002,18,157,3.440418095,2015,10,0,13,0,상인파크빌
343011,4.173617743,11,10.26468724,2.397895273,2001,18,157,3.095577609,2015,9,0,14,0,선경빌라트
